Data;Hora;Chuva Último dado; Chuva Acumulada 1H; Chuva Acumulada 4H; Chuva Acumulada 24H; Chuva Acumulada 96H; Chuva Acumulada 30D; Último Nível
17/06/2020;13:30;0.0;0.0;0.0;0.0;10.8;10.8;0.19
17/06/2020;13:15;0.0;0.0;0.0;0.0;10.8;10.8;0.19
17/06/2020;13:00;0.0;0.0;0.0;0.0;10.8;10.8;0.19
17/06/2020;12:45;0.0;0.0;0.0;0.0;10.8;10.8;0.18
17/06/2020;12:30;0.0;0.0;0.0;0.0;10.8;10.8;0.18
17/06/2020;12:15;0.0;0.0;0.0;0.0;10.8;10.8;0.18
17/06/2020;12:00;0.0;0.0;0.0;0.0;10.8;10.8;0.18
17/06/2020;11:45;0.0;0.0;0.0;0.0;10.8;10.8;0.18
17/06/2020;11:30;0.0;0.0;0.0;0.0;10.8;10.8;0.18
17/06/2020;11:15;0.0;0.0;0.0;0.0;10.8;10.8;0.18
17/06/2020;11:00;0.0;0.0;0.0;0.0;10.8;10.8;0.18
17/06/2020;10:45;0.0;0.0;0.0;0.0;10.8;10.8;0.18
17/06/2020;10:30;0.0;0.0;0.0;0.0;10.8;10.8;0.17
17/06/2020;10:15;0.0;0.0;0.0;0.0;10.8;10.8;0.17
17/06/2020;10:00;0.0;0.0;0.0;0.0;10.8;10.8;0.17
17/06/2020;09:45;0.0;0.0;0.0;0.0;10.8;10.8;0.17
17/06/2020;09:30;0.0;0.0;0.0;0.0;10.8;10.8;0.17
17/06/2020;09:15;0.0;0.0;0.0;0.0;10.8;10.8;0.17
17/06/2020;09:00;0.0;0.0;0.0;0.0;10.8;10.8;0.17
17/06/2020;08:45;0.0;0.0;0.0;0.0;10.8;10.8;0.17
17/06/2020;08:30;0.0;0.0;0.0;0.0;10.8;10.8;0.17
17/06/2020;08:15;0.0;0.0;0.0;0.0;10.8;10.8;0.17
17/06/2020;08:00;0.0;0.0;0.0;0.0;10.8;10.8;0.17
17/06/2020;07:45;0.0;0.0;0.0;0.0;10.8;10.8;0.16
17/06/2020;07:30;0.0;0.0;0.0;0.0;10.8;10.8;0.16
17/06/2020;07:15;0.0;0.0;0.0;0.0;10.8;10.8;0.16
17/06/2020;07:00;0.0;0.0;0.0;0.0;10.8;10.8;0.16
17/06/2020;06:45;0.0;0.0;0.0;0.0;10.8;10.8;0.16
17/06/2020;06:30;0.0;0.0;0.0;0.0;10.8;10.8;0.16
17/06/2020;06:15;0.0;0.0;0.0;0.0;10.8;10.8;0.16
17/06/2020;06:00;0.0;0.0;0.0;0.0;10.8;10.8;0.16
17/06/2020;05:45;0.0;0.0;0.0;0.0;10.8;10.8;0.16
17/06/2020;05:30;0.0;0.0;0.0;0.0;10.8;10.8;0.16
17/06/2020;05:15;0.0;0.0;0.0;0.0;10.8;10.8;0.16
17/06/2020;05:00;0.0;0.0;0.0;0.0;10.8;10.8;0.16
17/06/2020;04:45;0.0;0.0;0.0;0.0;10.8;10.8;0.16
17/06/2020;04:30;0.0;0.0;0.0;0.0;10.8;10.8;0.16
17/06/2020;04:15;0.0;0.0;0.0;0.0;10.8;10.8;0.17
17/06/2020;04:00;0.0;0.0;0.0;0.0;10.8;10.8;0.17
17/06/2020;03:45;0.0;0.0;0.0;0.0;10.8;10.8;0.17
17/06/2020;03:30;0.0;0.0;0.0;0.0;10.8;10.8;0.17
17/06/2020;03:15;0.0;0.0;0.0;0.0;10.8;10.8;0.17
17/06/2020;03:00;0.0;0.0;0.0;0.0;10.8;10.8;0.17
17/06/2020;02:45;0.0;0.0;0.0;0.0;10.8;10.8;0.17
17/06/2020;02:30;0.0;0.0;0.0;0.0;10.8;10.8;0.17
17/06/2020;02:15;0.0;0.0;0.0;0.0;10.8;10.8;0.17
17/06/2020;02:00;0.0;0.0;0.0;0.0;10.8;10.8;0.17
17/06/2020;01:45;0.0;0.0;0.0;0.0;10.8;10.8;0.17
17/06/2020;01:30;0.0;0.0;0.0;0.0;10.8;10.8;0.17
17/06/2020;01:15;0.0;0.0;0.0;0.0;10.8;10.8;0.17
17/06/2020;01:00;0.0;0.0;0.0;0.0;10.8;10.8;0.18
17/06/2020;00:45;0.0;0.0;0.0;0.0;10.8;10.8;0.18
17/06/2020;00:30;0.0;0.0;0.0;0.0;10.8;10.8;0.18
17/06/2020;00:15;0.0;0.0;0.0;0.0;10.8;10.8;0.18
17/06/2020;00:00;0.0;0.0;0.0;0.0;10.8;10.8;0.18
16/06/2020;23:45;0.0;0.0;0.0;0.0;10.8;10.8;0.18
16/06/2020;23:30;0.0;0.0;0.0;0.0;10.8;10.8;0.18
16/06/2020;23:15;0.0;0.0;0.0;0.0;10.8;10.8;0.18
16/06/2020;23:00;0.0;0.0;0.0;0.0;10.8;10.8;0.18
16/06/2020;22:45;0.0;0.0;0.0;0.0;10.8;10.8;0.18
16/06/2020;22:30;0.0;0.0;0.0;0.0;10.8;10.8;0.18
16/06/2020;22:15;0.0;0.0;0.0;0.0;10.8;10.8;0.18
16/06/2020;22:00;0.0;0.0;0.0;0.0;10.8;10.8;0.19
16/06/2020;21:45;0.0;0.0;0.0;0.0;10.8;10.8;0.19
16/06/2020;21:30;0.0;0.0;0.0;0.0;10.8;10.8;0.19
16/06/2020;21:15;0.0;0.0;0.0;0.0;10.8;10.8;0.19
16/06/2020;21:00;0.0;0.0;0.0;0.0;10.8;10.8;0.19
16/06/2020;20:45;0.0;0.0;0.0;0.0;10.8;10.8;0.19
16/06/2020;20:30;0.0;0.0;0.0;0.4;10.8;10.8;0.19
16/06/2020;20:15;Dado Nulo;0.0;0.0;0.4;10.8;10.8;999999.0
16/06/2020;20:00;0.0;0.0;0.0;0.4;10.8;10.8;0.19
16/06/2020;19:45;0.0;0.0;0.0;0.4;10.8;10.8;0.19
16/06/2020;19:30;0.0;0.0;0.0;0.4;10.8;10.8;0.19
16/06/2020;19:15;0.0;0.0;0.0;0.4;10.8;10.8;0.19
16/06/2020;19:00;0.0;0.0;0.0;0.4;10.8;10.8;0.19
16/06/2020;18:45;0.0;0.0;0.0;0.4;10.8;10.8;0.19
16/06/2020;18:30;0.0;0.0;0.0;0.4;10.8;10.8;0.19
16/06/2020;18:15;0.0;0.0;0.0;0.4;10.8;10.8;0.2
16/06/2020;18:00;0.0;0.0;0.0;0.4;10.8;10.8;0.2
16/06/2020;17:45;0.0;0.0;0.0;0.4;10.8;10.8;0.2
16/06/2020;17:30;0.0;0.0;0.0;0.4;10.8;10.8;0.2
16/06/2020;17:15;0.0;0.0;0.0;0.4;10.8;10.8;0.2
16/06/2020;17:00;0.0;0.0;0.0;0.6;10.8;10.8;0.2
16/06/2020;16:45;0.0;0.0;0.0;4.0;10.8;10.8;0.2
16/06/2020;16:30;0.0;0.0;0.0;4.0;10.8;10.8;0.2
16/06/2020;16:15;0.0;0.0;0.0;4.0;10.8;10.8;0.2
16/06/2020;16:00;0.0;0.0;0.0;4.0;10.8;10.8;0.19
16/06/2020;15:45;0.0;0.0;0.0;4.0;10.8;10.8;0.19
16/06/2020;15:30;0.0;0.0;0.0;4.0;10.8;10.8;0.19
16/06/2020;15:15;0.0;0.0;0.0;4.0;10.8;10.8;0.19
16/06/2020;15:00;0.0;0.0;0.0;4.0;10.8;10.8;0.19
16/06/2020;14:45;0.0;0.0;0.0;4.0;10.8;10.8;0.19
16/06/2020;14:30;0.0;0.0;0.0;4.0;10.8;10.8;0.19
16/06/2020;14:15;0.0;0.0;0.0;4.0;10.8;10.8;0.19
16/06/2020;14:00;0.0;0.0;0.0;4.2;10.8;10.8;0.19
16/06/2020;13:45;0.0;0.0;0.0;4.2;10.8;10.8;0.19
16/06/2020;13:30;0.0;0.0;0.0;4.2;10.8;10.8;0.19
16/06/2020;13:15;0.0;0.0;0.0;4.2;10.8;10.8;0.19
16/06/2020;13:00;0.0;0.0;0.0;4.2;10.8;10.8;0.19
16/06/2020;12:45;0.0;0.0;0.0;4.2;10.8;10.8;0.18
16/06/2020;12:30;0.0;0.0;0.0;4.2;10.8;10.8;0.18
16/06/2020;12:15;0.0;0.0;0.0;4.2;10.8;10.8;0.18
16/06/2020;12:00;0.0;0.0;0.0;4.2;10.8;10.8;0.18
16/06/2020;11:45;0.0;0.0;0.0;4.2;10.8;10.8;0.18
16/06/2020;11:30;0.0;0.0;0.0;4.2;10.8;10.8;0.18
16/06/2020;11:15;0.0;0.0;0.0;4.2;10.8;10.8;0.18
16/06/2020;11:00;0.0;0.0;0.0;4.2;10.8;10.8;0.18
16/06/2020;10:45;0.0;0.0;0.0;4.2;10.8;10.8;0.18
16/06/2020;10:30;0.0;0.0;0.0;4.2;10.8;10.8;0.18
16/06/2020;10:15;0.0;0.0;0.0;4.2;10.8;10.8;0.18
16/06/2020;10:00;0.0;0.0;0.0;4.2;10.8;10.8;0.18
16/06/2020;09:45;0.0;0.0;0.0;4.2;10.8;10.8;0.18
16/06/2020;09:30;0.0;0.0;0.0;4.2;10.8;10.8;0.18
16/06/2020;09:15;0.0;0.0;0.0;4.2;10.8;10.8;0.17
16/06/2020;09:00;0.0;0.0;0.0;4.2;10.8;10.8;0.18
16/06/2020;08:45;0.0;0.0;0.0;4.2;10.8;10.8;0.17
16/06/2020;08:30;0.0;0.0;0.0;4.2;10.8;10.8;0.17
16/06/2020;08:15;0.0;0.0;0.0;4.2;10.8;10.8;0.17
16/06/2020;08:00;0.0;0.0;0.0;4.2;10.8;10.8;0.17
16/06/2020;07:45;0.0;0.0;0.0;4.4;10.8;10.8;0.17
16/06/2020;07:30;0.0;0.0;0.0;5.2;10.8;10.8;0.17
16/06/2020;07:15;0.0;0.0;0.0;6.0;10.8;10.8;0.17
16/06/2020;07:00;0.0;0.0;0.0;6.6;10.8;10.8;0.17
16/06/2020;06:45;0.0;0.0;0.0;6.6;10.8;10.8;0.17
16/06/2020;06:30;0.0;0.0;0.0;6.6;10.8;10.8;0.17
16/06/2020;06:15;0.0;0.0;0.0;6.6;10.8;10.8;0.17
16/06/2020;06:00;0.0;0.0;0.0;6.6;10.8;10.8;0.17
16/06/2020;05:45;0.0;0.0;0.0;6.6;10.8;10.8;0.18
16/06/2020;05:30;0.0;0.0;0.0;6.6;10.8;10.8;0.18
16/06/2020;05:15;0.0;0.0;0.0;6.8;10.8;10.8;0.18
16/06/2020;05:00;0.0;0.0;0.0;7.6;10.8;10.8;0.18
16/06/2020;04:45;0.0;0.0;0.0;8.0;10.8;10.8;0.18
16/06/2020;04:30;0.0;0.0;0.0;8.0;10.8;10.8;0.18
16/06/2020;04:15;0.0;0.0;0.0;8.0;10.8;10.8;0.18
16/06/2020;04:00;0.0;0.0;0.0;8.0;10.8;10.8;0.18
16/06/2020;03:45;0.0;0.0;0.0;8.0;10.8;10.8;0.18
16/06/2020;03:30;0.0;0.0;0.0;8.0;10.8;10.8;0.18
16/06/2020;03:15;0.0;0.0;0.0;8.0;10.8;10.8;0.18
16/06/2020;03:00;0.0;0.0;0.0;8.0;10.8;10.8;0.18
16/06/2020;02:45;0.0;0.0;0.0;8.0;10.8;10.8;0.19
16/06/2020;02:30;0.0;0.0;0.0;8.0;10.8;10.8;0.19
16/06/2020;02:15;0.0;0.0;0.0;8.0;10.8;10.8;0.19
16/06/2020;02:00;0.0;0.0;0.0;8.2;10.8;10.8;0.19
16/06/2020;01:45;0.0;0.0;0.0;8.2;10.8;10.8;0.19
16/06/2020;01:30;0.0;0.0;0.0;8.8;10.8;10.8;0.19
16/06/2020;01:15;0.0;0.0;0.0;9.0;10.8;10.8;0.19
16/06/2020;01:00;0.0;0.0;0.0;9.4;10.8;10.8;0.2
16/06/2020;00:45;0.0;0.0;0.0;10.0;10.8;10.8;0.2
16/06/2020;00:30;0.0;0.0;0.4;10.0;10.8;10.8;0.2
16/06/2020;00:15;0.0;0.0;0.4;10.2;10.8;10.8;0.2
16/06/2020;00:00;0.0;0.0;0.4;10.2;10.8;10.8;0.2
15/06/2020;23:45;0.0;0.0;0.4;10.4;10.8;10.8;0.21
15/06/2020;23:30;0.0;0.0;0.4;10.6;10.8;10.8;0.21
15/06/2020;23:15;0.0;0.0;0.4;10.8;10.8;10.8;0.21
15/06/2020;23:00;0.0;0.0;0.4;10.8;10.8;10.8;0.21
15/06/2020;22:45;0.0;0.0;0.4;10.8;10.8;10.8;0.21
15/06/2020;22:30;0.0;0.0;0.4;10.8;10.8;10.8;0.21
15/06/2020;22:15;0.0;0.0;0.4;10.8;10.8;10.8;0.21
15/06/2020;22:00;0.0;0.0;0.4;10.8;10.8;10.8;0.21
15/06/2020;21:45;0.0;0.0;0.4;10.8;10.8;10.8;0.21
15/06/2020;21:30;0.0;0.4;0.4;10.8;10.8;10.8;0.21
15/06/2020;21:15;0.0;0.4;0.4;10.8;10.8;10.8;0.21
15/06/2020;21:00;0.0;0.4;0.6;10.8;10.8;10.8;0.21
15/06/2020;20:45;0.4;0.4;4.0;10.8;10.8;10.8;0.21
15/06/2020;20:30;0.0;0.0;3.6;10.4;10.4;10.4;0.21
15/06/2020;20:15;0.0;0.0;3.6;10.4;10.4;10.4;0.21
15/06/2020;20:00;0.0;0.0;3.6;10.4;10.4;10.4;0.21
15/06/2020;19:45;0.0;0.0;3.6;10.4;10.4;10.4;0.21
15/06/2020;19:30;0.0;0.0;3.6;10.4;10.4;10.4;0.21
15/06/2020;19:15;0.0;0.0;3.6;10.4;10.4;10.4;0.21
15/06/2020;19:00;0.0;0.0;3.6;10.4;10.4;10.4;0.21
15/06/2020;18:45;0.0;0.0;3.6;10.4;10.4;10.4;0.21
15/06/2020;18:30;0.0;0.0;3.6;10.4;10.4;10.4;0.21
15/06/2020;18:15;0.0;0.0;3.6;10.4;10.4;10.4;0.21
15/06/2020;18:00;0.0;0.2;3.8;10.4;10.4;10.4;0.21
15/06/2020;17:45;0.0;3.6;3.8;10.4;10.4;10.4;0.21
15/06/2020;17:30;0.0;3.6;3.8;10.4;10.4;10.4;0.21
15/06/2020;17:15;0.2;3.6;3.8;10.4;10.4;10.4;0.21
15/06/2020;17:00;3.4;3.4;3.6;10.2;10.2;10.2;0.21
15/06/2020;16:45;0.0;0.0;0.2;6.8;6.8;6.8;0.21
15/06/2020;16:30;0.0;0.0;0.2;6.8;6.8;6.8;0.21
15/06/2020;16:15;0.0;0.0;0.2;6.8;6.8;6.8;0.21
15/06/2020;16:00;0.0;0.0;0.2;6.8;6.8;6.8;0.21
15/06/2020;15:45;0.0;0.0;0.2;6.8;6.8;6.8;0.21
15/06/2020;15:30;0.0;0.0;0.2;6.8;6.8;6.8;0.21
15/06/2020;15:15;0.0;0.0;0.2;6.8;6.8;6.8;0.21
15/06/2020;15:00;0.0;0.2;0.2;6.8;6.8;6.8;0.21
15/06/2020;14:45;0.0;0.2;0.2;6.8;6.8;6.8;0.21
15/06/2020;14:30;0.0;0.2;0.2;6.8;6.8;6.8;0.21
15/06/2020;14:15;0.2;0.2;0.2;6.8;6.8;6.8;0.21
15/06/2020;14:00;0.0;0.0;0.0;6.6;6.6;6.6;0.21
15/06/2020;13:45;0.0;0.0;0.0;6.6;6.6;6.6;0.21
15/06/2020;13:30;0.0;0.0;0.0;6.6;6.6;6.6;0.21
15/06/2020;13:15;0.0;0.0;0.0;6.6;6.6;6.6;0.21
15/06/2020;13:00;0.0;0.0;0.0;6.6;6.6;6.6;0.21
15/06/2020;12:45;0.0;0.0;0.0;6.6;6.6;6.6;0.21
15/06/2020;12:30;0.0;0.0;0.0;6.6;6.6;6.6;0.21
15/06/2020;12:15;0.0;0.0;0.0;6.6;6.6;6.6;0.21
15/06/2020;12:00;0.0;0.0;0.0;6.6;6.6;6.6;0.21
15/06/2020;11:45;0.0;0.0;0.2;6.6;6.6;6.6;0.21
15/06/2020;11:30;0.0;0.0;1.0;6.6;6.6;6.6;0.21
15/06/2020;11:15;0.0;0.0;1.8;6.6;6.6;6.6;0.21
15/06/2020;11:00;0.0;0.0;2.4;6.6;6.6;6.6;0.21
15/06/2020;10:45;0.0;0.0;2.4;6.6;6.6;6.6;0.21
15/06/2020;10:30;0.0;0.0;2.4;6.6;6.6;6.6;0.21
15/06/2020;10:15;0.0;0.0;2.4;6.6;6.6;6.6;0.2
15/06/2020;10:00;0.0;0.0;2.4;6.6;6.6;6.6;0.2
15/06/2020;09:45;0.0;0.0;2.4;6.6;6.6;6.6;0.2
15/06/2020;09:30;0.0;0.0;2.4;6.6;6.6;6.6;0.2
15/06/2020;09:15;0.0;0.0;2.6;6.6;6.6;6.6;0.2
15/06/2020;09:00;0.0;0.0;3.4;6.6;6.6;6.6;0.2
15/06/2020;08:45;0.0;0.2;3.8;6.6;6.6;6.6;0.2
15/06/2020;08:30;0.0;1.0;3.8;6.6;6.6;6.6;0.19
15/06/2020;08:15;0.0;1.8;3.8;6.6;6.6;6.6;0.19
15/06/2020;08:00;0.2;2.4;3.8;6.6;6.6;6.6;0.19
15/06/2020;07:45;0.8;2.2;3.6;6.4;6.4;6.4;0.19
15/06/2020;07:30;0.8;1.4;2.8;5.6;5.6;5.6;0.19
15/06/2020;07:15;0.6;0.6;2.0;4.8;4.8;4.8;0.19
15/06/2020;07:00;0.0;0.0;1.4;4.2;4.2;4.2;0.19
15/06/2020;06:45;0.0;0.0;1.4;4.2;4.2;4.2;0.19
15/06/2020;06:30;0.0;0.0;1.4;4.2;4.2;4.2;0.19
15/06/2020;06:15;0.0;0.2;1.4;4.2;4.2;4.2;0.19
15/06/2020;06:00;0.0;1.0;1.6;4.2;4.2;4.2;0.19
15/06/2020;05:45;0.0;1.4;1.6;4.2;4.2;4.2;0.19
15/06/2020;05:30;0.2;1.4;2.2;4.2;4.2;4.2;0.19
15/06/2020;05:15;0.8;1.2;2.2;4.0;4.0;4.0;0.19
15/06/2020;05:00;0.4;0.4;1.8;3.2;3.2;3.2;0.19
15/06/2020;04:45;0.0;0.0;2.0;2.8;2.8;2.8;0.19
15/06/2020;04:30;0.0;0.0;2.0;2.8;2.8;2.8;0.19
15/06/2020;04:15;0.0;0.0;2.2;2.8;2.8;2.8;0.19
15/06/2020;04:00;0.0;0.0;2.2;2.8;2.8;2.8;0.19
15/06/2020;03:45;0.0;0.0;2.4;2.8;2.8;2.8;0.19
15/06/2020;03:30;0.0;0.0;2.6;2.8;2.8;2.8;0.19
15/06/2020;03:15;0.0;0.0;2.8;2.8;2.8;2.8;0.19
15/06/2020;03:00;0.0;0.2;2.8;2.8;2.8;2.8;0.19
15/06/2020;02:45;0.0;0.2;2.8;2.8;2.8;2.8;0.19
15/06/2020;02:30;0.0;0.8;2.8;2.8;2.8;2.8;0.19
15/06/2020;02:15;0.2;1.0;2.8;2.8;2.8;2.8;0.19
15/06/2020;02:00;0.0;1.2;2.6;2.6;2.6;2.6;0.19
15/06/2020;01:45;0.6;1.8;2.6;2.6;2.6;2.6;0.19
15/06/2020;01:30;0.2;1.2;2.0;2.0;2.0;2.0;0.19
15/06/2020;01:15;0.4;1.2;1.8;1.8;1.8;1.8;0.19
15/06/2020;01:00;0.6;0.8;1.4;1.4;1.4;1.4;0.19
15/06/2020;00:45;0.0;0.4;0.8;0.8;0.8;0.8;0.19
15/06/2020;00:30;0.2;0.6;0.8;0.8;0.8;0.8;0.19
15/06/2020;00:15;0.0;0.6;0.6;0.6;0.6;0.6;0.19
15/06/2020;00:00;0.2;0.6;0.6;0.6;0.6;0.6;0.19
14/06/2020;23:45;0.2;0.4;0.4;0.4;0.4;0.4;0.19
14/06/2020;23:30;0.2;0.2;0.2;0.2;0.2;0.2;0.19
14/06/2020;23:15;0.0;0.0;0.0;0.0;0.0;0.0;0.19
14/06/2020;23:00;0.0;0.0;0.0;0.0;0.0;0.0;0.19
14/06/2020;22:45;0.0;0.0;0.0;0.0;0.0;0.0;0.19
14/06/2020;22:30;0.0;0.0;0.0;0.0;0.0;0.0;0.19
14/06/2020;22:15;0.0;0.0;0.0;0.0;0.0;0.0;0.19
14/06/2020;22:00;0.0;0.0;0.0;0.0;0.0;0.0;0.19
14/06/2020;21:45;0.0;0.0;0.0;0.0;0.0;0.0;0.19
14/06/2020;21:30;0.0;0.0;0.0;0.0;0.0;0.0;0.19
14/06/2020;21:15;0.0;0.0;0.0;0.0;0.0;0.0;0.19
14/06/2020;21:00;0.0;0.0;0.0;0.0;0.0;0.0;0.19
14/06/2020;20:45;0.0;0.0;0.0;0.0;0.0;0.0;0.19
14/06/2020;20:30;0.0;0.0;0.0;0.0;0.0;0.0;0.19
14/06/2020;20:15;0.0;0.0;0.0;0.0;0.0;0.0;0.19
14/06/2020;20:00;0.0;0.0;0.0;0.0;0.0;0.0;0.19
14/06/2020;19:45;0.0;0.0;0.0;0.0;0.0;0.0;0.19
14/06/2020;19:30;0.0;0.0;0.0;0.0;0.0;0.0;0.19
14/06/2020;19:15;0.0;0.0;0.0;0.0;0.0;0.0;0.19
14/06/2020;19:00;0.0;0.0;0.0;0.0;0.0;0.0;0.19
14/06/2020;18:45;0.0;0.0;0.0;0.0;0.0;0.0;0.19
14/06/2020;18:30;0.0;0.0;0.0;0.0;0.0;0.0;0.19
14/06/2020;18:15;0.0;0.0;0.0;0.0;0.0;0.0;0.18
14/06/2020;18:00;0.0;0.0;0.0;0.0;0.0;0.0;0.18
14/06/2020;17:45;0.0;0.0;0.0;0.0;0.0;0.0;0.18
14/06/2020;17:30;0.0;0.0;0.0;0.0;0.0;0.0;0.18
14/06/2020;17:15;0.0;0.0;0.0;0.0;0.0;0.0;0.18
14/06/2020;17:00;0.0;0.0;0.0;0.0;0.0;0.0;0.18
14/06/2020;16:45;0.0;0.0;0.0;0.0;0.0;0.0;0.18
14/06/2020;16:30;0.0;0.0;0.0;0.0;0.0;0.0;0.18
14/06/2020;16:15;0.0;0.0;0.0;0.0;0.0;0.0;0.18
14/06/2020;16:00;0.0;0.0;0.0;0.0;0.0;0.0;0.18
14/06/2020;15:45;0.0;0.0;0.0;0.0;0.0;0.0;0.18
14/06/2020;15:30;0.0;0.0;0.0;0.0;0.0;0.0;0.18
14/06/2020;15:15;0.0;0.0;0.0;0.0;0.0;0.0;0.18
14/06/2020;15:00;0.0;0.0;0.0;0.0;0.0;0.0;0.18
14/06/2020;14:45;0.0;0.0;0.0;0.0;0.0;0.0;0.18
14/06/2020;14:30;0.0;0.0;0.0;0.0;0.0;0.0;0.18
14/06/2020;14:15;0.0;0.0;0.0;0.0;0.0;0.0;0.18
14/06/2020;14:00;0.0;0.0;0.0;0.0;0.0;0.0;0.18
14/06/2020;13:45;0.0;0.0;0.0;0.0;0.0;0.0;0.18
14/06/2020;13:30;0.0;0.0;0.0;0.0;0.0;0.0;0.17
14/06/2020;13:15;0.0;0.0;0.0;0.0;0.0;0.0;0.17
14/06/2020;13:00;0.0;0.0;0.0;0.0;0.0;0.0;0.17
14/06/2020;12:45;0.0;0.0;0.0;0.0;0.0;0.0;0.17
14/06/2020;12:30;0.0;0.0;0.0;0.0;0.0;0.0;0.17
14/06/2020;12:15;0.0;0.0;0.0;0.0;0.0;0.0;0.17
14/06/2020;12:00;0.0;0.0;0.0;0.0;0.0;0.0;0.17
14/06/2020;11:45;0.0;0.0;0.0;0.0;0.0;0.0;0.17
14/06/2020;11:30;0.0;0.0;0.0;0.0;0.0;0.0;0.17
14/06/2020;11:15;0.0;0.0;0.0;0.0;0.0;0.0;0.17
14/06/2020;11:00;0.0;0.0;0.0;0.0;0.0;0.0;0.17
14/06/2020;10:45;0.0;0.0;0.0;0.0;0.0;0.0;0.17
14/06/2020;10:30;0.0;0.0;0.0;0.0;0.0;0.0;0.16
14/06/2020;10:15;0.0;0.0;0.0;0.0;0.0;0.0;0.16
14/06/2020;10:00;0.0;0.0;0.0;0.0;0.0;0.0;0.16
14/06/2020;09:45;0.0;0.0;0.0;0.0;0.0;0.0;0.16
14/06/2020;09:30;0.0;0.0;0.0;0.0;0.0;0.0;0.16
14/06/2020;09:15;0.0;0.0;0.0;0.0;0.0;0.0;0.16
14/06/2020;09:00;0.0;0.0;0.0;0.0;0.0;0.0;0.16
14/06/2020;08:45;0.0;0.0;0.0;0.0;0.0;0.0;0.16
14/06/2020;08:30;0.0;0.0;0.0;0.0;0.0;0.0;0.16
14/06/2020;08:15;0.0;0.0;0.0;0.0;0.0;0.0;0.16
14/06/2020;08:00;0.0;0.0;0.0;0.0;0.0;0.0;0.16
14/06/2020;07:45;0.0;0.0;0.0;0.0;0.0;0.0;0.16
14/06/2020;07:30;0.0;0.0;0.0;0.0;0.0;0.0;0.16
14/06/2020;07:15;0.0;0.0;0.0;0.0;0.0;0.0;0.16
14/06/2020;07:00;0.0;0.0;0.0;0.0;0.0;0.0;0.16
14/06/2020;06:45;0.0;0.0;0.0;0.0;0.0;0.0;0.16
14/06/2020;06:30;0.0;0.0;0.0;0.0;0.0;0.0;0.16
14/06/2020;06:15;0.0;0.0;0.0;0.0;0.0;0.0;0.16
14/06/2020;06:00;0.0;0.0;0.0;0.0;0.0;0.0;0.16
